artifact_id,campaign_id,phase_id,acquisition_id,relative_path,artifact_role,media_type,byte_size,created_utc,modified_utc,producer,source_artifact_ids,immutable,notes
PT01-ART-0094,system_recalibration_001,PT-01,PT01-TC08-0000000NS-A052,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/0ns/attempt_052.csv,native_raw,text/csv,2352802,2026-08-17T16:59:43.163620+00:00,2026-08-17T16:59:43.228895+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0095,system_recalibration_001,PT-01,PT01-TC08-0000000NS-A053,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/0ns/attempt_053.csv,native_raw,text/csv,2353967,2026-08-17T16:59:43.562604+00:00,2026-08-17T16:59:43.628184+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0096,system_recalibration_001,PT-01,PT01-TC08-0000000NS-A054,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/0ns/attempt_054.csv,native_raw,text/csv,2351375,2026-08-17T16:59:43.965092+00:00,2026-08-17T16:59:44.029105+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0097,system_recalibration_001,PT-01,PT01-TC08-0000000NS-A055,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/0ns/attempt_055.csv,native_raw,text/csv,2351265,2026-08-17T16:59:44.362387+00:00,2026-08-17T16:59:44.427737+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0098,system_recalibration_001,PT-01,PT01-TC08-0000000NS-A056,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/0ns/attempt_056.csv,native_raw,text/csv,2349492,2026-08-17T16:59:44.760661+00:00,2026-08-17T16:59:44.826535+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0099,system_recalibration_001,PT-01,PT01-TC08-0000000NS-A057,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/0ns/attempt_057.csv,native_raw,text/csv,2348902,2026-08-17T16:59:45.168111+00:00,2026-08-17T16:59:45.235180+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0100,system_recalibration_001,PT-01,PT01-TC08-0000000NS-A058,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/0ns/attempt_058.csv,native_raw,text/csv,2349523,2026-08-17T16:59:45.565391+00:00,2026-08-17T16:59:45.629645+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0101,system_recalibration_001,PT-01,PT01-TC08-0000000NS-A059,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/0ns/attempt_059.csv,native_raw,text/csv,2348019,2026-08-17T16:59:45.960071+00:00,2026-08-17T16:59:46.022771+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0102,system_recalibration_001,PT-01,PT01-TC08-0000000NS-A060,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/0ns/attempt_060.csv,native_raw,text/csv,2351691,2026-08-17T16:59:46.365403+00:00,2026-08-17T16:59:46.429948+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0103,system_recalibration_001,PT-01,PT01-TC08-0000000NS-A061,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/0ns/attempt_061.csv,native_raw,text/csv,2348588,2026-08-17T16:59:46.764878+00:00,2026-08-17T16:59:46.829806+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0104,system_recalibration_001,PT-01,PT01-TC08-0000000NS-A062,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/0ns/attempt_062.csv,native_raw,text/csv,2347020,2026-08-17T16:59:47.168726+00:00,2026-08-17T16:59:47.234041+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0105,system_recalibration_001,PT-01,PT01-TC08-0000000NS-A063,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/0ns/attempt_063.csv,native_raw,text/csv,2346227,2026-08-17T16:59:47.566266+00:00,2026-08-17T16:59:47.630829+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0106,system_recalibration_001,PT-01,PT01-TC08-0000000NS-A064,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/0ns/attempt_064.csv,native_raw,text/csv,2347264,2026-08-17T16:59:47.966700+00:00,2026-08-17T16:59:48.033286+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0107,system_recalibration_001,PT-01,PT01-TC08-0000000NS-A065,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/0ns/attempt_065.csv,native_raw,text/csv,2345783,2026-08-17T16:59:48.362566+00:00,2026-08-17T16:59:48.430133+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0108,system_recalibration_001,PT-01,PT01-TC08-0000000NS-A066,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/0ns/attempt_066.csv,native_raw,text/csv,2347383,2026-08-17T16:59:48.762074+00:00,2026-08-17T16:59:48.832055+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0109,system_recalibration_001,PT-01,PT01-TC08-0000000NS-A067,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/0ns/attempt_067.csv,native_raw,text/csv,2343417,2026-08-17T16:59:49.165523+00:00,2026-08-17T16:59:49.235437+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0110,system_recalibration_001,PT-01,PT01-TC08-0000000NS-A068,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/0ns/attempt_068.csv,native_raw,text/csv,2344894,2026-08-17T16:59:49.569966+00:00,2026-08-17T16:59:49.638366+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0111,system_recalibration_001,PT-01,PT01-TC08-0000000NS-A069,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/0ns/attempt_069.csv,native_raw,text/csv,2346892,2026-08-17T16:59:49.963325+00:00,2026-08-17T16:59:50.029962+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0112,system_recalibration_001,PT-01,PT01-TC08-0000000NS-A070,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/0ns/attempt_070.csv,native_raw,text/csv,2346969,2026-08-17T16:59:50.365474+00:00,2026-08-17T16:59:50.433741+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0113,system_recalibration_001,PT-01,PT01-TC08-0000000NS-A071,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/0ns/attempt_071.csv,native_raw,text/csv,2342732,2026-08-17T16:59:50.766747+00:00,2026-08-17T16:59:50.837617+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0114,system_recalibration_001,PT-01,PT01-TC08-0000000NS-A072,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/0ns/attempt_072.csv,native_raw,text/csv,2340690,2026-08-17T16:59:51.172021+00:00,2026-08-17T16:59:51.235619+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0115,system_recalibration_001,PT-01,PT01-TC08-0000000NS-A073,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/0ns/attempt_073.csv,native_raw,text/csv,2342702,2026-08-17T16:59:51.565143+00:00,2026-08-17T16:59:51.635616+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0116,system_recalibration_001,PT-01,PT01-TC08-0000000NS-A074,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/0ns/attempt_074.csv,native_raw,text/csv,2340908,2026-08-17T16:59:51.970869+00:00,2026-08-17T16:59:52.034908+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0117,system_recalibration_001,PT-01,PT01-TC08-0000000NS-A075,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/0ns/attempt_075.csv,native_raw,text/csv,2339177,2026-08-17T16:59:52.368949+00:00,2026-08-17T16:59:52.433927+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0118,system_recalibration_001,PT-01,PT01-TC08-0000000NS-A076,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/0ns/attempt_076.csv,native_raw,text/csv,2340202,2026-08-17T16:59:52.767838+00:00,2026-08-17T16:59:52.837557+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0119,system_recalibration_001,PT-01,PT01-TC08-0000000NS-A077,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/0ns/attempt_077.csv,native_raw,text/csv,2338017,2026-08-17T16:59:53.169891+00:00,2026-08-17T16:59:53.237977+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0120,system_recalibration_001,PT-01,PT01-TC08-0000000NS-A078,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/0ns/attempt_078.csv,native_raw,text/csv,2341444,2026-08-17T16:59:53.566805+00:00,2026-08-17T16:59:53.635602+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0121,system_recalibration_001,PT-01,PT01-TC08-0000000NS-A079,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/0ns/attempt_079.csv,native_raw,text/csv,2336826,2026-08-17T16:59:53.967685+00:00,2026-08-17T16:59:54.040143+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0122,system_recalibration_001,PT-01,PT01-TC08-0000000NS-A080,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/0ns/attempt_080.csv,native_raw,text/csv,2338971,2026-08-17T16:59:54.373893+00:00,2026-08-17T16:59:54.445762+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0123,system_recalibration_001,PT-01,PT01-TC08-0000000NS-A081,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/0ns/attempt_081.csv,native_raw,text/csv,2338950,2026-08-17T16:59:54.771151+00:00,2026-08-17T16:59:54.839080+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0124,system_recalibration_001,PT-01,PT01-TC08-0000000NS-A082,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/0ns/attempt_082.csv,native_raw,text/csv,2338087,2026-08-17T16:59:55.177905+00:00,2026-08-17T16:59:55.246607+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0125,system_recalibration_001,PT-01,PT01-TC08-0000000NS-A083,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/0ns/attempt_083.csv,native_raw,text/csv,2341073,2026-08-17T16:59:55.576855+00:00,2026-08-17T16:59:55.647576+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0126,system_recalibration_001,PT-01,PT01-TC08-0000000NS-A084,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/0ns/attempt_084.csv,native_raw,text/csv,2341344,2026-08-17T16:59:55.969966+00:00,2026-08-17T16:59:56.041420+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0127,system_recalibration_001,PT-01,PT01-TC08-0000000NS-A085,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/0ns/attempt_085.csv,native_raw,text/csv,2340887,2026-08-17T16:59:56.373327+00:00,2026-08-17T16:59:56.442627+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0128,system_recalibration_001,PT-01,PT01-TC08-0000000NS-A086,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/0ns/attempt_086.csv,native_raw,text/csv,2340667,2026-08-17T16:59:56.774431+00:00,2026-08-17T16:59:56.841578+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0129,system_recalibration_001,PT-01,PT01-TC08-0000000NS-A087,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/0ns/attempt_087.csv,native_raw,text/csv,2339960,2026-08-17T16:59:57.171389+00:00,2026-08-17T16:59:57.235302+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0130,system_recalibration_001,PT-01,PT01-TC08-0000000NS-A088,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/0ns/attempt_088.csv,native_raw,text/csv,2339784,2026-08-17T16:59:57.581662+00:00,2026-08-17T16:59:57.652251+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0131,system_recalibration_001,PT-01,PT01-TC08-0000000NS-A089,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/0ns/attempt_089.csv,native_raw,text/csv,2337018,2026-08-17T16:59:57.972335+00:00,2026-08-17T16:59:58.036587+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0132,system_recalibration_001,PT-01,PT01-TC08-0000000NS-A090,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/0ns/attempt_090.csv,native_raw,text/csv,2338967,2026-08-17T16:59:58.379539+00:00,2026-08-17T16:59:58.447105+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0133,system_recalibration_001,PT-01,PT01-TC08-0000000NS-A091,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/0ns/attempt_091.csv,native_raw,text/csv,2338593,2026-08-17T16:59:58.776366+00:00,2026-08-17T16:59:58.845711+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0134,system_recalibration_001,PT-01,PT01-TC08-0000000NS-A092,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/0ns/attempt_092.csv,native_raw,text/csv,2337951,2026-08-17T16:59:59.175724+00:00,2026-08-17T16:59:59.245221+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0135,system_recalibration_001,PT-01,PT01-TC08-0000000NS-A093,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/0ns/attempt_093.csv,native_raw,text/csv,2339802,2026-08-17T16:59:59.582905+00:00,2026-08-17T16:59:59.651221+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0136,system_recalibration_001,PT-01,PT01-TC08-0000000NS-A094,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/0ns/attempt_094.csv,native_raw,text/csv,2339702,2026-08-17T16:59:59.984802+00:00,2026-08-17T17:00:00.053979+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0137,system_recalibration_001,PT-01,PT01-TC08-0000000NS-A095,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/0ns/attempt_095.csv,native_raw,text/csv,2337834,2026-08-17T17:00:00.479097+00:00,2026-08-17T17:00:00.540819+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0138,system_recalibration_001,PT-01,PT01-TC08-0000000NS-A096,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/0ns/attempt_096.csv,native_raw,text/csv,2338804,2026-08-17T17:00:00.877433+00:00,2026-08-17T17:00:00.947989+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0139,system_recalibration_001,PT-01,PT01-TC08-0000000NS-A097,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/0ns/attempt_097.csv,native_raw,text/csv,2333793,2026-08-17T17:00:01.280656+00:00,2026-08-17T17:00:01.349310+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0140,system_recalibration_001,PT-01,PT01-TC08-0000000NS-A098,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/0ns/attempt_098.csv,native_raw,text/csv,2333942,2026-08-17T17:00:01.686622+00:00,2026-08-17T17:00:01.751258+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0141,system_recalibration_001,PT-01,PT01-TC08-0000000NS-A099,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/0ns/attempt_099.csv,native_raw,text/csv,2330789,2026-08-17T17:00:02.081694+00:00,2026-08-17T17:00:02.152919+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0142,system_recalibration_001,PT-01,PT01-TC08-0000000NS-A100,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/0ns/attempt_100.csv,native_raw,text/csv,2334154,2026-08-17T17:00:02.479082+00:00,2026-08-17T17:00:02.546894+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0143,system_recalibration_001,PT-01,PT01-TC08-1000000NS-A001,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/1000000ns/attempt_001.csv,native_raw,text/csv,2246000,2026-08-17T17:03:15.608859+00:00,2026-08-17T17:03:15.672405+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0144,system_recalibration_001,PT-01,PT01-TC08-1000000NS-A002,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/1000000ns/attempt_002.csv,native_raw,text/csv,2243765,2026-08-17T17:03:16.010155+00:00,2026-08-17T17:03:16.073251+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0145,system_recalibration_001,PT-01,PT01-TC08-1000000NS-A003,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/1000000ns/attempt_003.csv,native_raw,text/csv,2247253,2026-08-17T17:03:16.404916+00:00,2026-08-17T17:03:16.469098+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0146,system_recalibration_001,PT-01,PT01-TC08-1000000NS-A004,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/1000000ns/attempt_004.csv,native_raw,text/csv,2247663,2026-08-17T17:03:16.810092+00:00,2026-08-17T17:03:16.875765+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0147,system_recalibration_001,PT-01,PT01-TC08-1000000NS-A005,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/1000000ns/attempt_005.csv,native_raw,text/csv,2247949,2026-08-17T17:03:17.210052+00:00,2026-08-17T17:03:17.271734+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0148,system_recalibration_001,PT-01,PT01-TC08-1000000NS-A006,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/1000000ns/attempt_006.csv,native_raw,text/csv,2237936,2026-08-17T17:03:17.608720+00:00,2026-08-17T17:03:17.673426+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0149,system_recalibration_001,PT-01,PT01-TC08-1000000NS-A007,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/1000000ns/attempt_007.csv,native_raw,text/csv,2240623,2026-08-17T17:03:18.010783+00:00,2026-08-17T17:03:18.077755+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0150,system_recalibration_001,PT-01,PT01-TC08-1000000NS-A008,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/1000000ns/attempt_008.csv,native_raw,text/csv,2245369,2026-08-17T17:03:18.408053+00:00,2026-08-17T17:03:18.470978+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0151,system_recalibration_001,PT-01,PT01-TC08-1000000NS-A009,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/1000000ns/attempt_009.csv,native_raw,text/csv,2239547,2026-08-17T17:03:18.813096+00:00,2026-08-17T17:03:18.875732+00:00,PicoScopeService,,true,No content hash is used as an operational gate
