path,bytes,reason,source
campaigns/instrument_readiness_001/phases/T1-01/setup_1_extref_to_fire/rejected_initial_wiring/raw/0ns/attempt_042.csv,171981,300 rejected initial-wiring traces; zero accepted at this setup,"campaigns/instrument_readiness_001/phases/T1-01/procedural_writeup.md, rejected_initial_wiring/status.json"
campaigns/instrument_readiness_001/phases/T1-01/setup_1_extref_to_fire/rejected_initial_wiring/raw/0ns/attempt_043.csv,172165,300 rejected initial-wiring traces; zero accepted at this setup,"campaigns/instrument_readiness_001/phases/T1-01/procedural_writeup.md, rejected_initial_wiring/status.json"
campaigns/instrument_readiness_001/phases/T1-01/setup_1_extref_to_fire/rejected_initial_wiring/raw/0ns/attempt_044.csv,171891,300 rejected initial-wiring traces; zero accepted at this setup,"campaigns/instrument_readiness_001/phases/T1-01/procedural_writeup.md, rejected_initial_wiring/status.json"
campaigns/instrument_readiness_001/phases/T1-01/setup_1_extref_to_fire/rejected_initial_wiring/raw/0ns/attempt_045.csv,171787,300 rejected initial-wiring traces; zero accepted at this setup,"campaigns/instrument_readiness_001/phases/T1-01/procedural_writeup.md, rejected_initial_wiring/status.json"
campaigns/instrument_readiness_001/phases/T1-01/setup_1_extref_to_fire/rejected_initial_wiring/raw/0ns/attempt_046.csv,172217,300 rejected initial-wiring traces; zero accepted at this setup,"campaigns/instrument_readiness_001/phases/T1-01/procedural_writeup.md, rejected_initial_wiring/status.json"
campaigns/instrument_readiness_001/phases/T1-01/setup_1_extref_to_fire/rejected_initial_wiring/raw/0ns/attempt_047.csv,172097,300 rejected initial-wiring traces; zero accepted at this setup,"campaigns/instrument_readiness_001/phases/T1-01/procedural_writeup.md, rejected_initial_wiring/status.json"
campaigns/instrument_readiness_001/phases/T1-01/setup_1_extref_to_fire/rejected_initial_wiring/raw/0ns/attempt_048.csv,172551,300 rejected initial-wiring traces; zero accepted at this setup,"campaigns/instrument_readiness_001/phases/T1-01/procedural_writeup.md, rejected_initial_wiring/status.json"
campaigns/instrument_readiness_001/phases/T1-01/setup_1_extref_to_fire/rejected_initial_wiring/raw/0ns/attempt_049.csv,171951,300 rejected initial-wiring traces; zero accepted at this setup,"campaigns/instrument_readiness_001/phases/T1-01/procedural_writeup.md, rejected_initial_wiring/status.json"
campaigns/instrument_readiness_001/phases/T1-01/setup_1_extref_to_fire/rejected_initial_wiring/raw/0ns/attempt_050.csv,172179,300 rejected initial-wiring traces; zero accepted at this setup,"campaigns/instrument_readiness_001/phases/T1-01/procedural_writeup.md, rejected_initial_wiring/status.json"
campaigns/instrument_readiness_001/phases/T1-01/setup_1_extref_to_fire/rejected_initial_wiring/raw/0ns/attempt_051.csv,172334,300 rejected initial-wiring traces; zero accepted at this setup,"campaigns/instrument_readiness_001/phases/T1-01/procedural_writeup.md, rejected_initial_wiring/status.json"
campaigns/instrument_readiness_001/phases/T1-01/setup_1_extref_to_fire/rejected_initial_wiring/raw/0ns/attempt_052.csv,171655,300 rejected initial-wiring traces; zero accepted at this setup,"campaigns/instrument_readiness_001/phases/T1-01/procedural_writeup.md, rejected_initial_wiring/status.json"
campaigns/instrument_readiness_001/phases/T1-01/setup_1_extref_to_fire/rejected_initial_wiring/raw/0ns/attempt_053.csv,171835,300 rejected initial-wiring traces; zero accepted at this setup,"campaigns/instrument_readiness_001/phases/T1-01/procedural_writeup.md, rejected_initial_wiring/status.json"
campaigns/instrument_readiness_001/phases/T1-01/setup_1_extref_to_fire/rejected_initial_wiring/raw/0ns/attempt_054.csv,172021,300 rejected initial-wiring traces; zero accepted at this setup,"campaigns/instrument_readiness_001/phases/T1-01/procedural_writeup.md, rejected_initial_wiring/status.json"
campaigns/instrument_readiness_001/phases/T1-01/setup_1_extref_to_fire/rejected_initial_wiring/raw/0ns/attempt_055.csv,172081,300 rejected initial-wiring traces; zero accepted at this setup,"campaigns/instrument_readiness_001/phases/T1-01/procedural_writeup.md, rejected_initial_wiring/status.json"
campaigns/instrument_readiness_001/phases/T1-01/setup_1_extref_to_fire/rejected_initial_wiring/raw/0ns/attempt_056.csv,171922,300 rejected initial-wiring traces; zero accepted at this setup,"campaigns/instrument_readiness_001/phases/T1-01/procedural_writeup.md, rejected_initial_wiring/status.json"
campaigns/instrument_readiness_001/phases/T1-01/setup_1_extref_to_fire/rejected_initial_wiring/raw/0ns/attempt_057.csv,171853,300 rejected initial-wiring traces; zero accepted at this setup,"campaigns/instrument_readiness_001/phases/T1-01/procedural_writeup.md, rejected_initial_wiring/status.json"
campaigns/instrument_readiness_001/phases/T1-01/setup_1_extref_to_fire/rejected_initial_wiring/raw/0ns/attempt_058.csv,171909,300 rejected initial-wiring traces; zero accepted at this setup,"campaigns/instrument_readiness_001/phases/T1-01/procedural_writeup.md, rejected_initial_wiring/status.json"
campaigns/instrument_readiness_001/phases/T1-01/setup_1_extref_to_fire/rejected_initial_wiring/raw/0ns/attempt_059.csv,171757,300 rejected initial-wiring traces; zero accepted at this setup,"campaigns/instrument_readiness_001/phases/T1-01/procedural_writeup.md, rejected_initial_wiring/status.json"
campaigns/instrument_readiness_001/phases/T1-01/setup_1_extref_to_fire/rejected_initial_wiring/raw/0ns/attempt_060.csv,172477,300 rejected initial-wiring traces; zero accepted at this setup,"campaigns/instrument_readiness_001/phases/T1-01/procedural_writeup.md, rejected_initial_wiring/status.json"
campaigns/instrument_readiness_001/phases/T1-01/setup_1_extref_to_fire/rejected_initial_wiring/raw/0ns/attempt_061.csv,171984,300 rejected initial-wiring traces; zero accepted at this setup,"campaigns/instrument_readiness_001/phases/T1-01/procedural_writeup.md, rejected_initial_wiring/status.json"
campaigns/instrument_readiness_001/phases/T1-01/setup_1_extref_to_fire/rejected_initial_wiring/raw/0ns/attempt_062.csv,171778,300 rejected initial-wiring traces; zero accepted at this setup,"campaigns/instrument_readiness_001/phases/T1-01/procedural_writeup.md, rejected_initial_wiring/status.json"
campaigns/instrument_readiness_001/phases/T1-01/setup_1_extref_to_fire/rejected_initial_wiring/raw/0ns/attempt_063.csv,171893,300 rejected initial-wiring traces; zero accepted at this setup,"campaigns/instrument_readiness_001/phases/T1-01/procedural_writeup.md, rejected_initial_wiring/status.json"
campaigns/instrument_readiness_001/phases/T1-01/setup_1_extref_to_fire/rejected_initial_wiring/raw/0ns/attempt_064.csv,171653,300 rejected initial-wiring traces; zero accepted at this setup,"campaigns/instrument_readiness_001/phases/T1-01/procedural_writeup.md, rejected_initial_wiring/status.json"
campaigns/instrument_readiness_001/phases/T1-01/setup_1_extref_to_fire/rejected_initial_wiring/raw/0ns/attempt_065.csv,172255,300 rejected initial-wiring traces; zero accepted at this setup,"campaigns/instrument_readiness_001/phases/T1-01/procedural_writeup.md, rejected_initial_wiring/status.json"
campaigns/instrument_readiness_001/phases/T1-01/setup_1_extref_to_fire/rejected_initial_wiring/raw/0ns/attempt_066.csv,172073,300 rejected initial-wiring traces; zero accepted at this setup,"campaigns/instrument_readiness_001/phases/T1-01/procedural_writeup.md, rejected_initial_wiring/status.json"
campaigns/instrument_readiness_001/phases/T1-01/setup_1_extref_to_fire/rejected_initial_wiring/raw/0ns/attempt_067.csv,172120,300 rejected initial-wiring traces; zero accepted at this setup,"campaigns/instrument_readiness_001/phases/T1-01/procedural_writeup.md, rejected_initial_wiring/status.json"
campaigns/instrument_readiness_001/phases/T1-01/setup_1_extref_to_fire/rejected_initial_wiring/raw/0ns/attempt_068.csv,172335,300 rejected initial-wiring traces; zero accepted at this setup,"campaigns/instrument_readiness_001/phases/T1-01/procedural_writeup.md, rejected_initial_wiring/status.json"
campaigns/instrument_readiness_001/phases/T1-01/setup_1_extref_to_fire/rejected_initial_wiring/raw/0ns/attempt_069.csv,171748,300 rejected initial-wiring traces; zero accepted at this setup,"campaigns/instrument_readiness_001/phases/T1-01/procedural_writeup.md, rejected_initial_wiring/status.json"
campaigns/instrument_readiness_001/phases/T1-01/setup_1_extref_to_fire/rejected_initial_wiring/raw/0ns/attempt_070.csv,171783,300 rejected initial-wiring traces; zero accepted at this setup,"campaigns/instrument_readiness_001/phases/T1-01/procedural_writeup.md, rejected_initial_wiring/status.json"
campaigns/instrument_readiness_001/phases/T1-01/setup_1_extref_to_fire/rejected_initial_wiring/raw/0ns/attempt_071.csv,171875,300 rejected initial-wiring traces; zero accepted at this setup,"campaigns/instrument_readiness_001/phases/T1-01/procedural_writeup.md, rejected_initial_wiring/status.json"
campaigns/instrument_readiness_001/phases/T1-01/setup_1_extref_to_fire/rejected_initial_wiring/raw/0ns/attempt_072.csv,172099,300 rejected initial-wiring traces; zero accepted at this setup,"campaigns/instrument_readiness_001/phases/T1-01/procedural_writeup.md, rejected_initial_wiring/status.json"
campaigns/instrument_readiness_001/phases/T1-01/setup_1_extref_to_fire/rejected_initial_wiring/raw/0ns/attempt_073.csv,171678,300 rejected initial-wiring traces; zero accepted at this setup,"campaigns/instrument_readiness_001/phases/T1-01/procedural_writeup.md, rejected_initial_wiring/status.json"
campaigns/instrument_readiness_001/phases/T1-01/setup_1_extref_to_fire/rejected_initial_wiring/raw/0ns/attempt_074.csv,171886,300 rejected initial-wiring traces; zero accepted at this setup,"campaigns/instrument_readiness_001/phases/T1-01/procedural_writeup.md, rejected_initial_wiring/status.json"
campaigns/instrument_readiness_001/phases/T1-01/setup_1_extref_to_fire/rejected_initial_wiring/raw/0ns/attempt_075.csv,172159,300 rejected initial-wiring traces; zero accepted at this setup,"campaigns/instrument_readiness_001/phases/T1-01/procedural_writeup.md, rejected_initial_wiring/status.json"
campaigns/instrument_readiness_001/phases/T1-01/setup_1_extref_to_fire/rejected_initial_wiring/raw/0ns/attempt_076.csv,172546,300 rejected initial-wiring traces; zero accepted at this setup,"campaigns/instrument_readiness_001/phases/T1-01/procedural_writeup.md, rejected_initial_wiring/status.json"
campaigns/instrument_readiness_001/phases/T1-01/setup_1_extref_to_fire/rejected_initial_wiring/raw/0ns/attempt_077.csv,172003,300 rejected initial-wiring traces; zero accepted at this setup,"campaigns/instrument_readiness_001/phases/T1-01/procedural_writeup.md, rejected_initial_wiring/status.json"
campaigns/instrument_readiness_001/phases/T1-01/setup_1_extref_to_fire/rejected_initial_wiring/raw/0ns/attempt_078.csv,171644,300 rejected initial-wiring traces; zero accepted at this setup,"campaigns/instrument_readiness_001/phases/T1-01/procedural_writeup.md, rejected_initial_wiring/status.json"
campaigns/instrument_readiness_001/phases/T1-01/setup_1_extref_to_fire/rejected_initial_wiring/raw/0ns/attempt_079.csv,172019,300 rejected initial-wiring traces; zero accepted at this setup,"campaigns/instrument_readiness_001/phases/T1-01/procedural_writeup.md, rejected_initial_wiring/status.json"
campaigns/instrument_readiness_001/phases/T1-01/setup_1_extref_to_fire/rejected_initial_wiring/raw/0ns/attempt_080.csv,171785,300 rejected initial-wiring traces; zero accepted at this setup,"campaigns/instrument_readiness_001/phases/T1-01/procedural_writeup.md, rejected_initial_wiring/status.json"
campaigns/instrument_readiness_001/phases/T1-01/setup_1_extref_to_fire/rejected_initial_wiring/raw/0ns/attempt_081.csv,171602,300 rejected initial-wiring traces; zero accepted at this setup,"campaigns/instrument_readiness_001/phases/T1-01/procedural_writeup.md, rejected_initial_wiring/status.json"
campaigns/instrument_readiness_001/phases/T1-01/setup_1_extref_to_fire/rejected_initial_wiring/raw/0ns/attempt_082.csv,172306,300 rejected initial-wiring traces; zero accepted at this setup,"campaigns/instrument_readiness_001/phases/T1-01/procedural_writeup.md, rejected_initial_wiring/status.json"
campaigns/instrument_readiness_001/phases/T1-01/setup_1_extref_to_fire/rejected_initial_wiring/raw/0ns/attempt_083.csv,171862,300 rejected initial-wiring traces; zero accepted at this setup,"campaigns/instrument_readiness_001/phases/T1-01/procedural_writeup.md, rejected_initial_wiring/status.json"
campaigns/instrument_readiness_001/phases/T1-01/setup_1_extref_to_fire/rejected_initial_wiring/raw/0ns/attempt_084.csv,172060,300 rejected initial-wiring traces; zero accepted at this setup,"campaigns/instrument_readiness_001/phases/T1-01/procedural_writeup.md, rejected_initial_wiring/status.json"
campaigns/instrument_readiness_001/phases/T1-01/setup_1_extref_to_fire/rejected_initial_wiring/raw/0ns/attempt_085.csv,171873,300 rejected initial-wiring traces; zero accepted at this setup,"campaigns/instrument_readiness_001/phases/T1-01/procedural_writeup.md, rejected_initial_wiring/status.json"
campaigns/instrument_readiness_001/phases/T1-01/setup_1_extref_to_fire/rejected_initial_wiring/raw/0ns/attempt_086.csv,172215,300 rejected initial-wiring traces; zero accepted at this setup,"campaigns/instrument_readiness_001/phases/T1-01/procedural_writeup.md, rejected_initial_wiring/status.json"
campaigns/instrument_readiness_001/phases/T1-01/setup_1_extref_to_fire/rejected_initial_wiring/raw/0ns/attempt_087.csv,172091,300 rejected initial-wiring traces; zero accepted at this setup,"campaigns/instrument_readiness_001/phases/T1-01/procedural_writeup.md, rejected_initial_wiring/status.json"
campaigns/instrument_readiness_001/phases/T1-01/setup_1_extref_to_fire/rejected_initial_wiring/raw/0ns/attempt_088.csv,171969,300 rejected initial-wiring traces; zero accepted at this setup,"campaigns/instrument_readiness_001/phases/T1-01/procedural_writeup.md, rejected_initial_wiring/status.json"
campaigns/instrument_readiness_001/phases/T1-01/setup_1_extref_to_fire/rejected_initial_wiring/raw/0ns/attempt_089.csv,172067,300 rejected initial-wiring traces; zero accepted at this setup,"campaigns/instrument_readiness_001/phases/T1-01/procedural_writeup.md, rejected_initial_wiring/status.json"
campaigns/instrument_readiness_001/phases/T1-01/setup_1_extref_to_fire/rejected_initial_wiring/raw/0ns/attempt_090.csv,171601,300 rejected initial-wiring traces; zero accepted at this setup,"campaigns/instrument_readiness_001/phases/T1-01/procedural_writeup.md, rejected_initial_wiring/status.json"
campaigns/instrument_readiness_001/phases/T1-01/setup_1_extref_to_fire/rejected_initial_wiring/raw/0ns/attempt_091.csv,171426,300 rejected initial-wiring traces; zero accepted at this setup,"campaigns/instrument_readiness_001/phases/T1-01/procedural_writeup.md, rejected_initial_wiring/status.json"
campaigns/instrument_readiness_001/phases/T1-01/setup_1_extref_to_fire/rejected_initial_wiring/raw/0ns/attempt_092.csv,171811,300 rejected initial-wiring traces; zero accepted at this setup,"campaigns/instrument_readiness_001/phases/T1-01/procedural_writeup.md, rejected_initial_wiring/status.json"
